Domain,External or Internal,Dedupping
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Keep
stats.pagefair.com,External,Keep
stats.wp.com,External,Duplicate
stats.wp.com,External,Keep
statse.webtrendslive.com,External,Duplicate
statse.webtrendslive.com,External,Duplicate
statse.webtrendslive.com,External,Duplicate
statse.webtrendslive.com,External,Duplicate
statse.webtrendslive.com,External,Duplicate
statse.webtrendslive.com,External,Duplicate
statse.webtrendslive.com,External,Duplicate
statse.webtrendslive.com,External,Keep
storage.googleapis.com,External,Keep
stpix.media6degrees.com,External,Duplicate
stpix.media6degrees.com,External,Duplicate
stpix.media6degrees.com,External,Duplicate
stpix.media6degrees.com,External,Duplicate
stpix.media6degrees.com,External,Duplicate
stpix.media6degrees.com,External,Duplicate
stpix.media6degrees.com,External,Duplicate
stpix.media6degrees.com,External,Keep
survey.usa.gov,External,Keep
surveymonkey.com,External,Keep
swcbylb1c30f.statuspage.io,External,Keep
sync.sharethis.com,External,Duplicate
sync.sharethis.com,External,Duplicate
sync.sharethis.com,External,Duplicate
sync.sharethis.com,External,Duplicate
sync.sharethis.com,External,Duplicate
sync.sharethis.com,External,Duplicate
sync.sharethis.com,External,Duplicate
sync.sharethis.com,External,Keep
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Duplicate
syndication.twitter.com,External,Keep
t.im,External,Keep
t.sharethis.com,External,Duplicate
t.sharethis.com,External,Duplicate
t.sharethis.com,External,Duplicate
t.sharethis.com,External,Duplicate
t.sharethis.com,External,Duplicate
t.sharethis.com,External,Duplicate
t.sharethis.com,External,Duplicate
t.sharethis.com,External,Keep
t0.ssl.ak.dynamic.tiles.virtualearth.net,External,Keep
t0.ssl.ak.tiles.virtualearth.net,External,Keep
t1.ssl.ak.dynamic.tiles.virtualearth.net,External,Keep
t1.ssl.ak.tiles.virtualearth.net,External,Keep
t2.ssl.ak.dynamic.tiles.virtualearth.net,External,Keep
t2.ssl.ak.tiles.virtualearth.net,External,Keep
t3.ssl.ak.dynamic.tiles.virtualearth.net,External,Keep
t3.ssl.ak.tiles.virtualearth.net,External,Keep
tag.crsspxl.com,External,Duplicate
tag.crsspxl.com,External,Duplicate
tag.crsspxl.com,External,Duplicate
tag.crsspxl.com,External,Duplicate
tag.crsspxl.com,External,Duplicate
tag.crsspxl.com,External,Duplicate
tag.crsspxl.com,External,Duplicate
tag.crsspxl.com,External,Keep
tags.tiqcdn.com,External,Duplicate
tags.tiqcdn.com,External,Duplicate
tags.tiqcdn.com,External,Duplicate
tags.tiqcdn.com,External,Duplicate
tags.tiqcdn.com,External,Duplicate
tags.tiqcdn.com,External,Duplicate
tags.tiqcdn.com,External,Duplicate
tags.tiqcdn.com,External,Keep
themes.googleusercontent.com,External,Duplicate
themes.googleusercontent.com,External,Keep
tinymce.cachefly.net,External,Duplicate
tinymce.cachefly.net,External,Duplicate
tinymce.cachefly.net,External,Duplicate
tinymce.cachefly.net,External,Keep
tmscdn.coremetrics.com,External,Duplicate
tmscdn.coremetrics.com,External,Keep
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Duplicate
ton.twimg.com,External,Keep
tools.cdc.gov,External,Keep
tpc.googlesyndication.com,External,Keep
track.hubspot.com,External,Duplicate
track.hubspot.com,External,Duplicate
track.hubspot.com,External,Keep
tradegov.files.wordpress.com,External,Keep
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Duplicate
translate.google.com,External,Keep
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Duplicate
translate.googleapis.com,External,Keep
trc.taboola.com,External,Keep
trk.cetrk.com,External,Keep
ucm.indianaffairs.gov,External,Keep
universal.iperceptions.com,External,Duplicate
universal.iperceptions.com,External,Duplicate
universal.iperceptions.com,External,Duplicate
universal.iperceptions.com,External,Keep
upload.wikimedia.org,External,Keep
us-east-1-capture.lift.acquia.com,External,Keep
us-east-1-widget.lift.acquia.com,External,Keep
us-east-1.dc.ads.linkedin.com,External,Duplicate
us-east-1.dc.ads.linkedin.com,External,Duplicate
us-east-1.dc.ads.linkedin.com,External,Duplicate
us-east-1.dc.ads.linkedin.com,External,Duplicate
us-east-1.dc.ads.linkedin.com,External,Duplicate
us-east-1.dc.ads.linkedin.com,External,Duplicate
us-east-1.dc.ads.linkedin.com,External,Keep
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Duplicate
us1.siteimprove.com,External,Keep
us2.siteimprove.com,External,Duplicate
us2.siteimprove.com,External,Duplicate
us2.siteimprove.com,External,Duplicate
us2.siteimprove.com,External,Duplicate
us2.siteimprove.com,External,Duplicate
us2.siteimprove.com,External,Duplicate
us2.siteimprove.com,External,Duplicate
us2.siteimprove.com,External,Duplicate
us2.siteimprove.com,External,Keep
use.edgefonts.net,External,Keep
use.fontawesome.com,External,Duplicate
use.fontawesome.com,External,Duplicate
use.fontawesome.com,External,Keep
use.fonticons.com,External,Duplicate
use.fonticons.com,External,Duplicate
use.fonticons.com,External,Duplicate
use.fonticons.com,External,Keep
use.typekit.com,External,Duplicate
use.typekit.com,External,Duplicate
use.typekit.com,External,Duplicate
use.typekit.com,External,Duplicate
use.typekit.com,External,Duplicate
use.typekit.com,External,Keep
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Duplicate
use.typekit.net,External,Keep
ussm.sites.usa.gov,External,Keep
utility.arcgis.com,External,Keep
vars.hotjar.com,External,Duplicate
vars.hotjar.com,External,Keep
vimeo.com,External,Duplicate
vimeo.com,External,Keep
vjs.zencdn.net,External,Keep
w.sharethis.com,External,Duplicate
